epoch,train_loss,train_region_loss,train_boundary_loss,train_distance_loss,train_dual_error_loss,train_iou,train_dice,val_loss,val_region_loss,val_boundary_loss,val_distance_loss,val_dual_error_loss,val_iou,val_dice,base_lr,module_lr
1,0.3005668821588027,0.23727818664196318,0.3500177227290331,0.16423019859115634,0.0,0.7528483535336182,0.833570111114367,0.3152936684779632,0.2578589894832709,0.315402769889587,0.130013731886179,0.0,0.7348932804205479,0.8157241546190702,2e-05,0.0001
2,0.2786511488720379,0.22406100883948066,0.3248970519124934,0.1089742521928475,0.0,0.7608203028155639,0.8422522892994163,0.3063656904758551,0.2550512772340041,0.2979238238090124,0.08769394285403766,0.0,0.7354966236994817,0.8184433289063282,1.9986980580168453e-05,9.99321619703514e-05
3,0.2800528053688792,0.23056535224998947,0.3045968956651941,0.07499391480093509,0.0,0.7568999375917215,0.8379418100930948,0.30022724530635736,0.2539458577449505,0.27414133166655513,0.061697270205387705,0.0,0.7386103483346792,0.8194324701260298,1.9947958005998597e-05,9.972883382072952e-05
4,0.2786224059826505,0.23280717630301956,0.2881097397973052,0.05363758551204099,0.0,0.7551858736350473,0.8361190388687944,0.2890293677647909,0.2461779319323026,0.2611519189981314,0.0442730351518362,0.0,0.7446250505936451,0.8269372573265663,1.988303923565381e-05,9.939057285945931e-05
5,0.26641849105337023,0.2240112442358405,0.2717826184445778,0.04028146859027643,0.0,0.7627138701160397,0.8457424292522194,0.2927355815202762,0.25165400749597794,0.2502786498803359,0.03470665480081852,0.0,0.7431847957464365,0.8240953665513259,1.9792402206971158e-05,9.891830623632337e-05
6,0.26477771245800286,0.22442098990478346,0.2589917726221338,0.03236230597954936,0.0,0.7654222650865538,0.8443470792432802,0.28419370039915426,0.24585996927359166,0.2323143123052059,0.028088113035147008,0.0,0.7451824371631329,0.8271687434269832,1.967629534974615e-05,9.831332840130886e-05
7,0.25307879287057217,0.21487631035589538,0.24702510712421047,0.027558416325961593,0.0,0.7702448816426033,0.8496238299175701,0.28421366153619226,0.2464395733980032,0.2286138382477638,0.02590343531889793,0.0,0.7453158519206903,0.8274547057274061,1.9535036904803962e-05,9.75772975566101e-05
8,0.2609219689548543,0.22338249039860952,0.2387124423959614,0.024986966438921152,0.0,0.7622058481241749,0.8441565363808016,0.2793113253055475,0.24258132164294904,0.22230933186335441,0.02370403596223929,0.0,0.7453256466449836,0.8292960276970497,1.936901405172342e-05,9.671223111161148e-05
9,0.2602392692217785,0.22387608160487318,0.22825844546334934,0.02343224236263638,0.0,0.7609717123276365,0.8428352543738036,0.2844744278834416,0.24892586653049176,0.2088481592062192,0.022167976945638657,0.0,0.7443393921240782,0.8252188052886572,1.917868184760471e-05,9.572050015330873e-05
10,0.24894801098688513,0.21389518058405513,0.22154444126428757,0.022032013542093005,0.0,0.768370450070474,0.8498983414827195,0.2837607995057717,0.2484755072838221,0.2067431398691275,0.021867936658553588,0.0,0.7407663369790102,0.8245858687620896,1.8964561979789496e-05,9.46048229473242e-05
11,0.2556240532250531,0.2208756324464241,0.21530405926493418,0.021737156749035404,0.0,0.763474535098118,0.8468043951861626,0.2871639108046507,0.25259544543730905,0.19840242442412254,0.020970143855382234,0.0,0.7405779263912103,0.8214997505530333,1.872724133595217e-05,9.336825748732971e-05
12,0.25370601452557384,0.2198246129318676,0.208219703056116,0.020674220459387365,0.0,0.7645268635412233,0.8447622071325251,0.28775992668592015,0.2538913830732688,0.19114709817446196,0.020579614853247618,0.0,0.7387257514855801,0.819223139836238,1.846737039548153e-05,9.201419311329847e-05
13,0.24933330358657163,0.2161455695080546,0.2031311827950773,0.020666462773111013,0.0,0.7633425255792331,0.8456444592602486,0.2895193255864657,0.25620722220494196,0.18433040181795757,0.020682339274730437,0.0,0.7354535585794694,0.8180078916060619,1.8185661446562e-05,9.054634122155987e-05
14,0.24604315317310063,0.2134572542478553,0.19851248177279412,0.020610325434039123,0.0,0.7704240621718685,0.8499185342704301,0.2950539448322394,0.2617003868787717,0.18199297319620084,0.020674180086606587,0.0,0.7317500670750936,0.8142058219665136,1.7882886633841225e-05,8.896872509212005e-05
15,0.25278445128845956,0.2202643811438991,0.19464820715705905,0.020410348504649855,0.0,0.7635915332135901,0.8451284096304295,0.2816279472448887,0.24930204244760368,0.17871779730686774,0.019872283438841502,0.0,0.7422453018335196,0.8243192788882133,1.7559875842035246e-05,8.7285668861131e-05
16,0.2573908697978585,0.22515966578394966,0.18950192551169776,0.02022509290053781,0.0,0.7609175327604851,0.8431102575454037,0.2846324257361583,0.2526090845083579,0.17403784975027425,0.019885230083496144,0.0,0.7383863247357882,0.8205271134009728,1.7217514421272203e-05,8.550178566873408e-05
17,0.2483995484303584,0.21704117518610658,0.18494552690370947,0.020110470564228242,0.0,0.7703170697245978,0.8495176756276493,0.29877319641602346,0.2663484206566444,0.17090671536249993,0.020148865993206318,0.0,0.7312514806405092,0.812104843213008,1.685674076040915e-05,8.362196501476346e-05
18,0.23695343324040943,0.20633826543272069,0.1831772989403885,0.019794683804554222,0.0,0.7755675242010471,0.8559280686673865,0.28537490826386674,0.2538021888488378,0.16891274956556468,0.019901899955211542,0.0,0.737298933053628,0.8196864378757965,1.6478543714973456e-05,8.165135935696693e-05
19,0.24281755867785057,0.2123114648645958,0.17909752175343774,0.019796023557407665,0.0,0.769871175289154,0.8502094866955174,0.2796448261309893,0.2485796644137456,0.16687701191657628,0.019478503328103285,0.0,0.7405399200243827,0.8223134004152738,1.6083959896778493e-05,7.95953699884774e-05
20,0.23829303695037302,0.208430723015186,0.17514407423745215,0.0192497745321124,0.0,0.7724382270753911,0.8537665373456161,0.280097745015071,0.24914200397638175,0.16565314561892777,0.019323419550290474,0.0,0.7398751197717128,0.8223716943691939,1.5674070832642756e-05,7.745963223324382e-05
21,0.23495071948365828,0.20554835949323874,0.1719159115995981,0.019317932871986278,0.0,0.7742022254825693,0.8540682022550464,0.28006625725672796,0.24939484198888143,0.16285648040282422,0.019151393381448893,0.0,0.7387554737237784,0.8216479851649358,1.5249999999999998e-05,7.524999999999997e-05
22,0.2384946464964774,0.20906851434074672,0.17060959708374157,0.019103747899685285,0.0,0.7721511415675678,0.8518064422945005,0.27668557258752674,0.24636096373582497,0.1609807238364831,0.019082252089029705,0.0,0.7424797889513847,0.8249488310936169,1.4812909747525691e-05,7.297252973710754e-05
23,0.2458054010583236,0.21602436267169176,0.17061487512778392,0.019172097416182535,0.0,0.7644363225033853,0.8457155749861118,0.2913270993110461,0.26054238203244334,0.15829791579491054,0.019278297687952334,0.0,0.7326272848324898,0.8147067607977452,1.43639981092201e-05,7.063346383225209e-05
24,0.24819992443101596,0.2184746514643188,0.16876450233754858,0.019239917908490233,0.0,0.7647472361547757,0.8447926946445904,0.2727389286725949,0.2425921550163856,0.16114740173021952,0.019016479910948337,0.0,0.7436279883751502,0.8290536978305915,1.3904495520680353e-05,6.823921350249236e-05
25,0.23964003414179372,0.21052548658531323,0.16684449839908466,0.01902095363599009,0.0,0.7707656516438037,0.8515527417174483,0.2790516345928877,0.24902212314116648,0.156790364247102,0.018987674418932354,0.0,0.7414130027477558,0.8239608446756999,1.3435661446562e-05,6.579634122155988e-05
26,0.24403980282028165,0.2148996028488716,0.16484796723960776,0.01908876329858219,0.0,0.7692574136025083,0.8492184117832015,0.2890319857841883,0.2586437784708463,0.15532756738173656,0.019226001776181733,0.0,0.7370607431118305,0.8173961877822876,1.2958780928473946e-05,6.331154273257476e-05
27,0.2337286970784179,0.20527801009933505,0.16313324974173993,0.018719115385175806,0.0,0.7754340672914961,0.8565342035968747,0.2798897141065353,0.25015505093794604,0.15358698902985987,0.018674001594384513,0.0,0.7388551449164366,0.8224251863283989,1.2475161062768711e-05,6.079162869547906e-05
28,0.2536301614172691,0.22424021099520997,0.16262196083511926,0.01914926189764411,0.0,0.7619170968511463,0.8422172560101062,0.2789991293198023,0.24941977262496948,0.15229804256023505,0.018785431675421887,0.0,0.7427781319006895,0.8244042384318816,1.1986127417882193e-05,5.824350601949141e-05
29,0.24748130089941278,0.21841696115721643,0.16254359510092609,0.018873756438229992,0.0,0.7660158941176085,0.8455896514706907,0.27989871624188545,0.25031847097934823,0.1519064556329678,0.018729483966643992,0.0,0.7389854198847061,0.8208411485720903,1.1493020401042707e-05,5.567415893174883e-05
30,0.24310719518534904,0.21425963885488764,0.16252974453753075,0.01879699605690167,0.0,0.7677107717083619,0.8478985529030318,0.2838384539653093,0.25407277804154615,0.15210183216975284,0.018505287285034474,0.0,0.7361667840908735,0.8171422206438504,1.0997191584307965e-05,5.3090629834025695e-05
31,0.24255793719692567,0.21400355079532724,0.15990605066835353,0.01861393880263894,0.0,0.7688087177487601,0.8499945750278709,0.28602319925259323,0.25638161836526335,0.1494944705412938,0.018727074563503265,0.0,0.7361511743985689,0.8171051697853284,1.0500000000000001e-05,5.0499999999999994e-05
32,0.238505402365617,0.21038581932013015,0.15754868367076974,0.018433585861879112,0.0,0.7720019796253306,0.8512342271551622,0.28385528723398845,0.2545023410748213,0.1478658316227106,0.018404800253800858,0.0,0.7377400905658037,0.8180185012328319,1.0002808415692034e-05,4.7909370165974273e-05
33,0.2330104621638239,0.2050736791792169,0.15854411849142175,0.01826192110579098,0.0,0.772807934642893,0.8537911693606757,0.2766431560883155,0.24760532134618515,0.14793659907120923,0.018637143839628268,0.0,0.7438663372626672,0.8261034140220055,9.506979598957293e-06,4.532584106825115e-05
34,0.24273576488537071,0.21457004125139353,0.1558008870456071,0.01855348962136602,0.0,0.7675457591504122,0.8488192727080489,0.27555185648111197,0.24682844754977104,0.14563198486963908,0.01818616359661787,0.0,0.744084374109904,0.825465519611652,9.013872582117806e-06,4.275649398050856e-05
35,0.25645906155088305,0.22753653576416252,0.15687730367732258,0.01856583644495865,0.0,0.7546115918497068,0.8372768917969898,0.271002800648029,0.24244010815253625,0.14609694114098182,0.018311691551636426,0.0,0.7475128785157815,0.828836683737926,8.524838937231284e-06,4.02083713045209e-05
36,0.2408670421722716,0.21288561557246521,0.1551362787727761,0.01822472526897899,0.0,0.7687802167065376,0.8490495565718255,0.2757206265742962,0.24685554320995623,0.14682637881010008,0.018388247184264354,0.0,0.7444061456582485,0.8250389710450784,8.041219071526053e-06,3.768845726742522e-05
37,0.23987735596905768,0.21192342807761336,0.15498084673839332,0.01857837062098284,0.0,0.7682349729326974,0.8485562516524728,0.2695492561046894,0.24115294432028747,0.145076822470396,0.018308523641182826,0.0,0.7493209245877388,0.8302194155179538,7.564338553437999e-06,3.52036587784401e-05
38,0.23919674806890234,0.21124870494931144,0.15545667681546338,0.018376959685598854,0.0,0.7691595612374027,0.8490723002273425,0.2749016437775049,0.2462703607021234,0.14501671088047516,0.018165005437838725,0.0,0.7447301650658632,0.8268128878031021,7.095504479319646e-06,3.276078649750763e-05
39,0.25281855582663443,0.22414918092236055,0.15606895735306023,0.01853380165169988,0.0,0.7617585727598815,0.8423731812333639,0.27385920530710467,0.24518043016776062,0.146165833564905,0.018024720862889903,0.0,0.7457497382775331,0.8266071937023065,6.636001890779897e-06,3.0366536167747885e-05
40,0.23010969465285275,0.20282430089680495,0.15330819113064656,0.018111526240817213,0.0,0.7761710934934363,0.8559409052924772,0.28186545372009275,0.2530375401178996,0.14356059447312966,0.018200235412671018,0.0,0.7421941090852786,0.8213072269390791,6.187090252474304e-06,2.802747026289243e-05
41,0.23543332807258166,0.20781580088412868,0.15375634645466255,0.018488174073595917,0.0,0.7756931792318293,0.8540462730205165,0.2728079236470736,0.24442389286481417,0.1435854257681431,0.018042628467082978,0.0,0.7478508704747909,0.8281797671929384,5.749999999999999e-06,2.5750000000000006e-05
42,0.23914085974735497,0.21133274433359636,0.15430670488724665,0.018087335705625273,0.0,0.7688341504704636,0.850637834156509,0.2826963381889539,0.25384009037262356,0.1434306072883117,0.018219182602105997,0.0,0.739395706470196,0.8211200530712421,5.325929167357243e-06,2.354036776675617e-05
43,0.24818935502419429,0.220027840506714,0.15341673448549964,0.018164372566131366,0.0,0.7624572921643215,0.8421227362303607,0.2764761774967878,0.24808827363527738,0.14169973303110173,0.01814526535379581,0.0,0.7454714328814775,0.826244994921562,4.916040103221503e-06,2.1404630011522583e-05
44,0.24916962395727107,0.22095287716494197,0.15327694510991594,0.01840011993076949,0.0,0.7645715796841984,0.8445503785546902,0.2725993131979918,0.24423035780588787,0.1436833558938442,0.017888441032324082,0.0,0.7460092373383351,0.8271525743680123,4.521456285026543e-06,1.9348640643033054e-05
45,0.23834639306353256,0.2108279485090644,0.1515968058225328,0.01815139309428962,0.0,0.7711489000151642,0.850593922412501,0.27910808538779236,0.25045324105482836,0.143103710657511,0.018227272652662718,0.0,0.743061182437799,0.8234627210176908,4.143259239590848e-06,1.7378034985236535e-05
46,0.2434241236970488,0.21582591896299766,0.15020526523611186,0.017840474283536977,0.0,0.7648920453755201,0.8447676290453008,0.27953446736702553,0.25089296713853493,0.1430520711800991,0.017923286939278627,0.0,0.7411955937361105,0.8220803529788286,3.782485578727797e-06,1.54982143312659e-05
47,0.23015275201966276,0.2032858407602901,0.14930784926477786,0.017698213194323853,0.0,0.7752268388208035,0.8550973729749697,0.2784252982873183,0.24985659153033526,0.14279252886772156,0.017977684163130246,0.0,0.7424244489425268,0.8231483930196517,3.440124157964754e-06,1.3714331138868992e-05
48,0.24264288212345764,0.2149283452107843,0.15153983894702608,0.018125033863218485,0.0,0.7672331665469482,0.847457766532898,0.278754827609429,0.25029610028633703,0.14148860382728087,0.017964873902308637,0.0,0.7417282318457579,0.8233780176211626,3.1171133661587752e-06,1.2031274907879942e-05
49,0.24336463634946706,0.21569235108594978,0.15081070093190777,0.018049015539937315,0.0,0.7651302123491743,0.8461442046460852,0.27382222505716175,0.24552178321740567,0.14230167537163466,0.017943545889395934,0.0,0.7448129201546694,0.8260813731413621,2.814338553437999e-06,1.0453658778440107e-05
50,0.2410126731986493,0.213394249303151,0.15142628656024426,0.018039677662989206,0.0,0.766384409592215,0.8473715497329172,0.27541129527947844,0.24709665316801804,0.1417040568895829,0.01789948915441831,0.0,0.7426244558432163,0.8246369086779081,2.5326296045184713e-06,8.985806886701515e-06
51,0.24645056898615,0.2186883127531119,0.1501868354008261,0.01807484091712838,0.0,0.766467839215709,0.8444780058565393,0.27530692173884463,0.24702096321643927,0.14152171160930244,0.017837542027999195,0.0,0.7429867230928862,0.8245048981446487,2.2727586640478316e-06,7.631742512670284e-06
52,0.2390289329058301,0.21161506753579706,0.1504185480617844,0.017887958399621786,0.0,0.7739309948102563,0.851059676799099,0.2793848300591493,0.25077883677604873,0.14273126537983233,0.01794458704117017,0.0,0.7399200494472797,0.8219602279174022,2.0354380202105058e-06,6.395177052675795e-06
53,0.2478863649663672,0.22001331240202474,0.15070719581789674,0.017992683496754782,0.0,0.7627412381425368,0.8420054126629787,0.2769491544136634,0.248467017748417,0.14276451437901228,0.01783313905963531,0.0,0.7431005985308916,0.8242012207324688,1.8213181523952904e-06,5.2794998466912506e-06
54,0.24087501251328308,0.21323735550441572,0.1519891775287358,0.017748070946705025,0.0,0.7682257885426547,0.8500366021046596,0.2770261464974819,0.2486494018481328,0.1415443717669218,0.017906475105346778,0.0,0.7426462381314008,0.8237289202518953,1.6309859482765833e-06,4.2877688883885125e-06
55,0.23640232909042225,0.20910781147205723,0.1506204496970219,0.017741278028198047,0.0,0.7730950006341513,0.8529067181907923,0.2787347512367444,0.25020488470028607,0.14234746709848062,0.017858989307513604,0.0,0.7409097903814071,0.8220363464110937,1.4649630951960413e-06,3.4227024433898994e-06
56,0.243510504080131,0.2159542693896631,0.1496039445025731,0.01795952308890039,0.0,0.7681267794254607,0.8471742061387121,0.27934087637143257,0.2507817739095443,0.14234090256385315,0.017863181405342543,0.0,0.7407393547204825,0.8219682357250115,1.323704650253851e-06,2.686671598691118e-06
57,0.2405778677326388,0.21303061310168916,0.15104865764094666,0.017882902422441845,0.0,0.7707636915476976,0.8488051216159247,0.2795302342145871,0.2510420472193987,0.1413663537074358,0.018006607183279136,0.0,0.7414641722654685,0.8222157068741627,1.207597793028846e-06,2.0816937636766182e-06
58,0.24473424625080242,0.21686648847782505,0.15202812257066237,0.01819650622793531,0.0,0.7692792858697671,0.8485744806517542,0.28176557345268055,0.25308966636657715,0.14210551854891654,0.018122803018643305,0.0,0.7402024580882146,0.8211158624062171,1.1169607643461924e-06,1.6094271405406859e-06
59,0.23985239382074997,0.21250990481503243,0.1493738474307862,0.01777384258740771,0.0,0.7681574721251969,0.8484905968725154,0.2808398295671512,0.2521833022435506,0.14250742754875084,0.0179727109005818,0.0,0.7397745811022245,0.820904811223348,1.0520419940014028e-06,1.2711661792704668e-06
60,0.2448228246870294,0.21706336176237173,0.15108736782474855,0.017962075951220714,0.0,0.7676472874869288,0.84708930327829,0.27905105963731425,0.25048167552703465,0.14261076083550087,0.01784726870365632,0.0,0.7413146923749875,0.8222964317370683,1.0130194198315487e-06,1.0678380296485953e-06
